text,label
저는 이 시기 많은 아르바이트를 병행했지만 꾸준한 체력과 스트레스 관리로 지치지 않고 목표를 향해 전진할 수 있었습니다.,0
학창 시절부터 스스로 목표를 세우고 꾸준히 실천하는 습관을 기르며 자기관리 능력을 키워왔습니다.,1
"대학 시절 다양한 프로젝트와 대외활동을 수행하며 문제를 분석하고 해결 방안을 도출하는 과정에 큰 보람을 느꼈고, 이러한 경험을 실무 현장에서 활용하고 싶다는 목표를 갖게 되었습니다.",1
최근 가장 중요하다고 생각하는 사회 이슈는 **생성형 AI의 급속한 확산과 이에 따른 일자리 및 신뢰 구조의 변화**입니다.,1
"또한, 대학 강의 중 CJGLS 비즈니스, 물류컨설팅방법론을 수강하면서 CJ에 대한 꿈을 키웠으며, 역량을 키우고자 물류관리사 자격증을 취득하였습니다.",0
다른 직원들이 애를 먹는 한자들을 막힘없이 읽을 수 있어 월등히 빠른 속도로 업무를 처리했습니다.,0
봉사활동 및 아르바이트 등 사회활동을 통해 인간관계의 중요성을 배우고 성장한 저는 일이 힘들어도 함께하는 사람들과의 관계가 좋으면 그 에너지를 통해 더 큰 일을 이루어낼 수 있다고 생각합니다.,0
"당시 저는 자료 조사와 발표 정리를 담당하였고, 다른 팀원은 기획 방향을 맡고 있었습니다.",1
이러한 저의 문제대응력 덕분에 오전 대비 오후에는 약 300 퍼센트 학생유치를 확보한 성과를 만들어 낼 수 있었습니다.,0
"저는 이 문제가 기술의 문제가 아니라, 제도와 활용 방식의 문제라고 봅니다.",1
"특히 고객 응대부터 운항 관리까지 체계적으로 운영되는 시스템을 보며, 보이지 않는 곳에서 수많은 인력이 하나의 서비스를 완성한다는 점에 큰 매력을 느꼈습니다.",1
"이 경험을 통해 저는 협업의 핵심은 소통과 조율, 그리고 공동의 목표에 대한 책임감이라는 것을 깨달았으며, 앞으로도 팀과 함께 성과를 창출하는 구성원으로 성장하고자 합니다.",1
학창 시절에는 학급 임원과 동아리 활동을 통해 공동체 안에서의 역할과 책임을 배웠습니다.,1
"제가 이해한 라이나생명은 단순히 보험 상품을 제공하는 회사가 아니라, 고객의 삶과 가장 밀접한 위험을 관리하며 ‘지금 필요한 보장’을 합리적으로 제공하는 회사입니다.",1
"먼저, 대학 2학년부터 약 6개월간 종합병원 원무과에서 아르바이트로 근무하며 접수, 수납, 예약 관리 등의 업무를 수행하였습니다.",1
"이때 저는 일방적으로 의견을 설득하기보다, 각 구성원이 중요하게 생각하는 기준을 먼저 정리하는 소통 방식을 택했습니다.",1
"첫째, 상사의 말을 경청하는 비서가 되겠습니다.",0
"당시 실패는 큰 좌절이었지만, 그 원인을 냉정하게 돌아보는 계기가 되었습니다.",1
이러한 성장 배경은 저의 성격 형성에도 큰 영향을 미쳤습니다.,1
이후에는 역할을 명확히 나누고 중간 점검을 강화하면서 갈등이 재발하지 않도록 관리하였습니다.,1
청년들의 불안가을 해소하기 위해 임금피크제의 시행으로 삭감된 중?고령자의 임금 중 몇 %정도 신규 일자리 창출에 사용할 것인지도 회사에서 정하여 널리 알리는 것도 중요하다고 생각합니다.,0
"이후 저는 무작정 지원서를 늘리기보다, 제 강점과 부족한 역량을 객관적으로 정리하는 데 집중했습니다.",1
근무시간이 정해진 것 외에 명확한 업무가 없어서인지， 시간이 지날수록 몇몇 학생만이 근로를 하고 나머지 학생들에게서 성실하지 않은 모습이 많이 보였습니다.,0
위기 상황에서도 냉정을 잃지 않는 자세로 현대자동차의 이미지를 책임지겠습니다.,0
이 경험을 통해 제가 생각하는 성공의 가장 큰 이유는 철저한 사전 준비와 팀원 간의 적극적인 소통이었다고 생각합니다.,1
이 말은 제 인생의 좌우명입니다.,0
학생들이 찾지 않는 부스를 보며 가만히 있다가는 계획했던 목표를 달성하기 힘들 것이라 판단하였습니다.,0
저는 이러한 유니클로의 비즈니스 방식이 현장 중심의 사고와 실행에서 나온다고 생각합니다.,1
그러던 와중에 눈 덮인 설악산의 절경을 보게 되었고 친구들과 함께 설악산 등산에 도전하였습니다.,0
업무속도가 향상된 만큼 업무시간이 줄어들어 나머지 시간을 자기 학습 등을 하며 효율적으로 보낼 수 있게 되었고， 근무분위기 또한 좋아졌습니다.,0
그래서 저는 페트병에 흙을 담아 더러운 물을 만들어 직접 사람들에게 보여주며 도움을 요청하였습니다.,0
이 과정에서 가장 중점을 둔 것은 ‘현실에서 쓰일 수 있는가’였습니다.,1
"단기적인 성과에 집중하기보다 장기적인 경쟁력 확보와 고객 가치 창출을 중시하는 경영 철학은, 꾸준한 성장을 지향하는 저의 가치관과도 잘 부합한다고 생각합니다.",1
높이가 세계 1위라는 것 뿐만 아니라 동원된 기술력도 세계 최고 수준의 기술이 사용되었고 건물을 완공하는데 47개월 밖에 걸리지 않았다는 것에 놀라고 그 도전정신에 매료되었습니다.,0
"21살 당시, 선술집에서 요리를 하던 당시 6개월 동안 단 한번도 지각과 결근을 한 적이 없습니다.",0
당시 매출 감소로 어려움을 겪고 있던 전통시장 내 한 카페를 대상으로 SNS 홍보 전략을 수립하고 실행하는 역할을 맡았습니다.,1
이 경험 이후 저는 어떤 상황에서도 맡은 일에 대해 끝까지 책임지는 것을 가장 중요한 가치로 여기게 되었습니다.,1
또한 주변 사람들의 의견을 존중하며 원활한 협업을 이끌어가는 소통 능력 역시 저의 강점입니다.,1
억울했지만 싸워봤자 해결은 소원할 것 같아 일단 기다리기로 했습니다.,0
보험회사 팀 비서로 일하며 비서 실무와 서비스 업무를 경험하였습니다.,0
삼성물산(건설)은 ENR에서 선전한 세계 21위의 건설회사로 위상을 떨치고 있습니다.,0
월급이 밀리면서도 최선을 다했던 직원들의 노력으로 매출 증대율 20%를 달성하여 위기를 극복할 수 있었습니다.,0
저의 이런 끈기 있는 모습은 두산의 발전에 큰 보탬이 될 것입니다.,0
"저는 책임감과 성실함을 중요하게 여기는 가정환경 속에서 성장하며, 스스로 맡은 일에 끝까지 최선을 다하는 태도를 자연스럽게 익혀왔습니다.",1
대한항공이 최우선 가치로 삼는 안전과 고객 신뢰를 지키는 인재상은 이러한 저의 태도와 잘 부합한다고 생각합니다.,1
"임상 실습은 총 1년간 대학 부속병원과 지역 종합병원에서 진행하였으며, 성인간호학, 기본간호학, 모성간호학, 아동간호학, 정신간호학 실습에 참여하였습니다.",1
"“저는 익숙함에 안주하지 않고, 끊임없이 스스로를 확장해 나가는 사람입니다.”

어릴 때부터 저는 새로운 환경과 변화에 비교적 빠르게 적응하며 성장해 왔습니다.",1
이러한 역량은 삼성전자 제품과 서비스를 사용하며 더욱 구체화되었습니다.,1
"첫째로, 건설 회사 인턴 당시 미래 사업팀에서 '홈서비스 플랫폼'을 기획하였습니다.",0
"건설사 미래사업팀에서 신사업기획 당시, 수많은 raw data를 수집한 후, insight를 도출해야 했습니다.",0
자신이 가진 취미와 특기에 대하여 상세하게 서술하세요.,0
"이와 같은 개인 맞춤형 추천과 정보 제공 시스템을 통해 이베이코리아는 고객의 탐색 부담을 줄이고 신뢰도를 높이며, 장기적인 고객 충성도를 강화할 수 있을 것이라 생각합니다.",1
첫 과제는 타 기관의 수 자원 안보 프로젝트와 전문가 연락처를 정리해오는 것이었습니다.,0
"특히 HD현대가 추진하는 친환경 선박, 스마트 조선소, 에너지 전환 전략은 단순한 트렌드 대응이 아니라, 현장의 실행 가능성을 전제로 한 변화라는 점에서 인상 깊었습니다.",1
든든한 업무파트너인 비서로 더 크게 성장하고자 아이에스동서에 지원하게 되었습니다.,0
"책임감과 성실함을 바탕으로 회사와 함께 성장하며, 대한민국을 대표하는 항공사의 일원으로서 자부심을 가지고 업무에 임하겠습니다.",1
이를 바탕으로 기존의 홍보 형태를 새롭게 바꿔보기로 결정했습니다.,0
홍보는 결국 기업의 ‘차별화’된 이미지를 전달하는 것이기 때문에 자사와 경쟁사의 USP가 무엇인지 알아내야 합니다.,0
팀워크를 발휘해 공동 목표 달성에 기여한 경험은 대학 연합 봉사 동아리에서 프로젝트를 운영했던 사례입니다.,1
"임금피크제와 같은 제도적인 부분은 처음부터 완벽할 수도 있겠지만, 어느 곳에서 문제점이 발견될지는 모른다고 생각합니다.",0
"특히 카카오페이지와 카카오웹툰을 중심으로 로맨스 판타지와 현대 판타지 장르를 꾸준히 탐독하며, 인기 작품의 흥행 요인과 독자층 특성을 자연스럽게 이해하게 되었습니다.",1
"다음으로 협업과 관련해서는, 다양한 전공의 팀원들과 함께한 캡스톤 프로젝트 경험을 들 수 있습니다.",1
이처럼 저는 적극적인 행동을 통해 타인과 소통하고자 했습니다.,0
그러던 중 대학에 입학하여 1학년 때 학생회 집행부원으로 활동하면서 그 당시 학생회장이었던 선배를 따라 많은 일을 하고 대화도 많이 나눴습니다.,0
"또한 결과를 보고서로 정리하여 블로그에 공유하고, 교수님과 선배들에게 피드백을 받으며 내용을 보완하였습니다.",1
"이후에는 중환자 간호 분야에 대한 전문성을 키워, 위급한 상황에서도 환자의 안전을 책임질 수 있는 간호사로 성장하고 싶습니다.",1
여러 코팅회사를 돌아다녔지만 PP의 녹는점이 매우 낮아 코팅이 불가능하다는 결론이 나왔습니다.,0
LCD와 달리 자체 발광하는 유기 분자를 이용하기 때문에 더 얇고 선명한 디스플레이를 실현할 수 있다는 것에 흥미를 느끼게 되었습니다.,0
"석사 2기 때, 2014 IMID 기기 전시회에서 LG 디스플레이에 대해 알게 되었습니다.",0
"[함께하는 기업, 금호타이어]

제가 금호타이어를 선택하게 된 이유는, 금호타이어라는 회사가 CSR, 즉 기업의 사회적 책임을 잘 수행하고 있는 기업이라고 생각했기 때문입니다.",0
학창 시절부터 스스로 목표를 설정하고 계획적으로 실천하는 습관을 들이며 자기관리 능력을 키워왔습니다.,1
공연을 앞두고 휴학을 한 친구로 인해 제 팀의 드럼파트가 공석이 되고 말았습니다.,0
"대표적인 사례로 언급되는 것이 SK와 롯데그룹이 북한의 도발로 인해 전군 경계태세가 강화되었을 때, 전역을 미룬 장병들을 우선 채용하고 홍보한 사례가 있습니다.",0
"수십 차례 시행착오를 겪으며 실패의 실패를 거듭했고, 작은 폭발사고도 두 번이나 겪었습니다.",0
"처음에는 결과가 기대에 미치지 못하는 경우가 많았지만, 왜 원하는 결과가 나오지 않았는지를 정리하고 관련 자료를 다시 찾아보며 보완하는 과정을 반복했습니다.",1
문장 스크랩복사공유1.,0
"당시 저는 콘텐츠 기획을 담당하였으나, 트렌드 분석과 타깃 설정이 충분하지 않은 상태에서 아이디어를 구체화하지 못한 채 진행하였습니다.",1
"웹툰, 웹소설, 음악, 영상 등 다양한 IP를 기반으로 글로벌 시장까지 확장해 나가는 카카오엔터테인먼트의 성장 과정은, 콘텐츠 산업의 미래를 선도하는 대표적인 사례라고 생각합니다.",1
하지만 잘못된 상황을 빨리 알리고 상황을 수습해야겠다는 생각이 들었습니다.,0
"그러나 프로젝트의 방향성과 자료 활용 방식에 대한 의견이 계속 엇갈리면서 회의 분위기가 점점 경직되고, 개인적으로도 큰 스트레스를 느끼게 되었습니다.",1
"실제로 각 과목을 수강할 때는 학업 외의 다른 일이 더욱 재밌어서 학업을 좀 소홀히 했기에 학점자체는 부족해보일 수도 있습니다만, 현재에는 학부적 수준의 해당 과목 이론 지식에 대하여 자신있습니다.",0
삼성그룹도 2016년 삼성전자를 시작으로 2017년까지 단계적으로 도입할 예정이라고 알고 있습니다.,0
"또한, 현재 존재하는 서비스 플랫폼 1,097개를 조사, 분류하여 공략 가능한 시장 등을 현실적으로 파악하였습니다.",0
부모님 도움없이， 등록금 마련과 교환학생을 가기 위해 진행한 개인 프로젝트입니다.,0
"이를 통해 단순한 기능 구현을 넘어, 실제 사용자의 불편을 해결하는 솔루션이 진정한 경쟁력이 된다는 것을 깨달았습니다.",1
불완전한 정보 속에서도 선택을 미루지 않고 방향을 제시해야 조직이 앞으로 나아갈 수 있습니다.,1
저는 우연히 TV를 보던 중 삼성물산에서 부르즈 칼리파의 시공과정을 보게 되었습니다.,0
"[세계4위 해적의 나라,USP를 분석하다.] 

홍보 직무를 성공적으로 수행하기 위해서는 분석력이 필요합니다.",0
"포기하지 않고 끝까지 노력한 결과, 낙오자 없이 모든 인원이 설악산 정상에 설 수 있었습니다.",0
"이후 어떤 과제를 맡더라도 쉽게 포기하지 않고, 더 나은 방법을 찾으려는 태도를 갖게 된 계기가 되었습니다.",1
"갈등이 지속될수록 팀 성과에도 부정적인 영향을 미친다고 판단하여, 감정적으로 대응하기보다 문제의 원인을 먼저 정리해 보기로 했습니다.",1
"후배들에게는 학업과 학교생활에 대한 조언을 아끼지 않았고, 선배들로부터는 진로와 실무에 대한 조언을 얻으며 서로 긍정적인 영향을 주고받았습니다.",1
"제가 지원분야를 선택한 이유는 다양한 기업과 채용 정보를 연결하는 플랫폼을 통해, 정보 접근성의 격차를 줄이는 역할에 매력을 느꼈기 때문입니다.",1
성실함은 사람들에게 신뢰와 믿음을 주는 기본적인 자질이라 생각합니다.,0
특히 아시아나항공을 중심으로 한 글로벌 네트워크와 안전·서비스 중심의 경영 철학은 신뢰받는 기업으로 성장해 온 원동력이라고 생각합니다.,1
이러한 경험을 통해 저는 배려와 소통을 바탕으로 한 건강한 인간관계를 유지하는 사람으로 성장할 수 있었습니다.,1
이러한 장점으로 학교홍보대사 활동 중 부스 방문객을 3배로 끌어 올린 경험이 있습니다.,0
"(300자 이내)

저는 글을 쓰는 것과 여행하는 것을 좋아합니다.",0
"대학 시절 아르바이트와 대외활동을 병행하며 다양한 연령과 직업의 사람들을 만났는데, 유니클로의 제품은 누구에게나 무리 없이 선택되고, 상황에 맞게 활용되는 공통점이 있었습니다.",1
휴대폰 알람과 연동하여 서로의 하루의 시작이 언제인지 파악할 수 있는 가족 시계와 둘 이상이 함께할 때 더 따뜻하고 아늑한 분위기를 내는 식탁을 제작했습니다.,0
'현대자동차는 끊임없이 쫓기는 부동의 1위 기업이구나'.,0
"이 경험을 통해 저는 도전적인 목표는 단순한 의욕이 아니라, 끝까지 버티며 개선하는 태도에서 완성된다는 것을 배웠습니다.",1
더 나은 현대자동차 홍보를 하기 위해 언제나 관찰하는 자세로 일 하겠습니다.,0
그리고 저는 1년에 한 개씩 자격증은 꼭 따자는 목표를 가지고 있고 현재 보유하고 있는 자격증이 8개입니다.,0
그리고 HR 직무에서 일하면 다양한 사람들과 소통을 하게 되는 경우가 많을 것입니다.,0
"결국, 매니저님께 정중히 설명해 드림으로써 두 분의 관계를 회복시킬 수 있었습니다.",0
카카오뱅크의 서비스는 작은 UX 차이가 곧 신뢰와 직결된다고 생각합니다.,1
간호사로서 전문성을 갖추기 위해 재학 중 학업과 실습에 성실히 임하며 꾸준히 역량을 강화해 왔습니다.,1
이러한 책임감은 어떤 환경에서도 안정적으로 역할을 수행할 수 있는 원동력이라고 생각합니다.,1
"부모님을 도우면서 보람을 느꼈고, 고객과 직접적인 교류를 통해 감동을 주는 유통, 영업 직무에 관심을 가지게 되었습니다.",0
저는 일을 할 때 단기적인 성과보다 원인을 파악하고 구조적으로 개선하는 과정에 의미를 둡니다.,1
"또한 전공 스터디 그룹을 기획하여 주 1회 정기 모임을 운영하며, 서로 질문하고 토론하는 학습 문화를 형성하는 데 기여하였습니다.",1
"이후 논의된 내용을 간단한 정리 문서로 공유해, 서로의 입장을 동일한 정보 기준에서 확인할 수 있도록 했습니다.",1
"둘째, 정보 분석 능력입니다.",0
"또한 편의점에서 재정 및 운영관리, 홀 서비스 아르바이트를 하며 타인을 먼저 생각하는 배려심, 사교성을 배웠습니다.",0
"고객의 신뢰를 지키는 보험사의 본질적인 역할을 실무에서 구현하며, 라이나생명이 지향하는 고객 중심 가치를 지속적으로 강화하는 데 기여하고자 지원하게 되었습니다.",1
"그러나 독일, 일본과 같은 외국 특허들로 인해 재료비용 역시 높아졌습니다.",0
이러한 환경에서 개인 역시 끊임없이 성장하지 않으면 안 된다는 점이 제 성향과 잘 맞는다고 느꼈습니다.,1
"CJ제일제당의 식품 구매 이력, CJ올리브영의 건강·라이프스타일 소비 데이터, CJ대한통운의 배송 데이터를 IT로 연결해 고객의 생활 패턴에 맞춘 식단과 상품을 추천하는 서비스입니다.",1
또한 친구들과 함께 어울리고 그들이 저를 좋게 생각해 주는 것에 치중한 나머지 저는 그들에게 마냥 가볍고 편한 사람이 되어 있었습니다.,0
"이후에는 어떤 과제를 수행하든 사전 분석과 명확한 목표 설정을 우선시하고, 중간 점검을 통해 방향성을 지속적으로 관리하는 습관을 갖게 되었습니다.",1
지금 성장과정 중 경험을 통해 삼성물산(건설)에서 제 인생의 Section 2를 시작하고 싶습니다.,0
"<공유경제>

100세시대를 살아가는데 있어서 공유경제는 꼭 실현되야 합니다.",0
하지만 매니저님께서 '불만을 표현하는 일은 주변에 최소한의 공감을 구하는 동시에 타인이 아닌 자신과의 소통에 더 큰 의미가 있다'고 말씀하셨습니다.,0
일본어와 영어를 유창하게 소화할 수 있어서 시민회관에서 운영하는 한국어 외국인 강사로도 초청되어 다양한 외국인들에게 한국어를 가르쳐 주었습니다.,0
"특히 여러 부서가 함께 사용하는 시스템일수록 안정성과 확장성이 중요하다고 생각하며, 이러한 기준을 만족시키는 업무를 수행하는 것이 목표입니다.",1
또한 친절하고 효과적인 전화응대를 배우면서 현실 비서업무에 조금 더 다가가는 계기를 마련할 수 있었습니다.,0
"MySQL쿼리를 공부할 때도, 서블릿이 무엇인지 하나하나 따져가면서 JDBC와 비교하고 코드한줄 짜는게 어려웠지만 재밌었습니다.",0
"입사 후에는 사용자 관점에서 서비스를 바라보며, 작은 불편이라도 개선으로 연결할 수 있는 역할을 수행하고 싶습니다.",1
"단순한 소비자의 입장을 넘어, 어떻게 하면 더 많은 이용자가 콘텐츠를 편리하게 즐기고 창작자 역시 안정적으로 성장할 수 있을지 고민하게 되었습니다.",1
"예를 들면, 실시간 관심 코너의 분류에 ‘20대 여성’이 있다면 제 관심사와 비슷할 확률이 높고, 쇼핑할 때 유용한 정보가 될 것입니다.",0
"기술, 경제, 사회 등 여러 가지 이슈에 관심을 가지고 거시적인 안목을 키우겠습니다.",0
지원분야에 대한 자신의 준비사항 및 구체적인 노력 내용과 이를 통해 확보된 역량을 기술해 주십시오.,0
"이 경험을 통해 저는 주어진 환경에 의존하기보다 스스로 성장 기회를 만들어 나가는 자세의 중요성을 깨달았으며, 이후에도 새로운 분야에 지속적으로 도전하고 있습니다.",1
"그 결과 한 달 만에 SNS 팔로워 수가 약 2배 증가하였고, 실제 방문 고객도 눈에 띄게 늘어 매출 회복에 기여할 수 있었습니다.",1
"모의 시뮬레이션 수업과 실습 전 사전 학습을 철저히 준비하여, 현장에서 당황하지 않고 침착하게 대응할 수 있도록 연습하였습니다.",1
수집한 데이터를 바탕으로 관심 카테고리의 베스트 딜을 선정하여 5개 정도의 정보만 매일 메일로 보내준다면 소비자를 위한 맞춤 서비스가 가능 할 것 이라는 생각을 했습니다.,0
"HD현대에서 저는 현장에서 발생하는 품질 문제를 데이터와 시험 결과를 기반으로 분석하고, 재발을 방지하는 역할을 수행하고 싶습니다.",0
이를 개선하여 성별과 연령대가 분류된 실시간 관심 상품 조회가 가능하다면 훨씬 유용한 정보가 될 것입니다.,0
"세상에 있는 모든 서비스를 제공한다는 생각으로, 타겟 층별 라이프스타일과 니즈를 분석하였습니다.",0
중?고령의 전문지식이나 노하우는 상당하나 건설업의 특성상 고령자의 활용에 소극적인 자세를 취할 수도 있습니다.,0
"반면, 단점으로는 모든 일을 완벽하게 해내고자 하는 성향으로 인해 초반에 고민하는 시간이 길어지는 경향이 있습니다.",1
FTA를 통해 저가격으로 맞서는 수입차와 경쟁할 프로모션을 진행하는 일은 반드시 해보고 싶은 업무입니다.,0
홍보인은 좋지 않은 기사에도 당황 하지 않고 침착히 대처 할 줄 알아야 하기 때문입니다.,0
주방 보조가 그만둔 상황에서 빨리 보조를 찾고 싶었던 주방장님은 다른 방식으로 불만을 토로하고 있었습니다.,0
이러한 목표를 달성하기 위해서 초심을 잃지 않고 최선을 다하는 열정을 보여드리도록 하겠습니다.,0
"이러한 경험을 통해 성공과 실패 모두 성장의 자산이라는 점을 깨달았으며, 앞으로도 경험을 토대로 더욱 성숙한 인재로 발전해 나가고자 합니다.",1
"카카오엔터테인먼트에서 콘텐츠에 대한 진심 어린 애정과 분석력을 실무로 연결해, 플랫폼의 가치를 높이는 크루로 성장하고자 합니다.",1
제가 생각하는 직장의 의미는 자기자신에 대한 믿음이 있고 나의 꿈을 이루는 곳이라고 생각합니다.,0
"특히 CJ제일제당이 K-푸드와 바이오 분야에서 글로벌 경쟁력을 키워가는 과정은, 한 개인이 배울 수 있는 성장의 폭이 매우 넓은 환경이라고 느꼈습니다.",1
그럼으로써 이제는 그 아이들은 저의 또 다른 가족이라고 할 수 있을만큼 친해졌습니다.,0
휴학동안 목표는 단 하나 전산학 기초 네 과목의 이론을 확실히 정립하는 것이었습니다.,0
"이 두 경험을 통해 저는 도전은 개인의 성장을 이끌고, 협업은 조직의 성과를 완성한다는 것을 배웠습니다.",1
"단순한 상품 판매를 넘어 고객의 일상 속 ‘식생활 경험’을 관리하는 서비스로 확장해, CJ그룹의 데이터 기반 경쟁력을 강화할 수 있다고 생각합니다.",1
판매자 입장에서도 자신의 상품이 적합한 고객에게 노출되어 전환율 상승 효과를 기대할 수 있습니다.,1
"하루에도 수많은 환자와 보호자를 응대하며, 정확한 안내와 친절한 태도의 중요성을 몸소 느낄 수 있었습니다.",1
"그 결과 참여율이 이전보다 크게 향상되었고, 많은 학우들로부터 실질적인 도움이 되었다는 긍정적인 피드백을 받을 수 있었습니다.",1
이후 팀원들과 함께 브레인스토밍-아이디어 선정 및 발표-재료 선정 및 구매-Prototype제작-포스터 및 최종보고서 작성-최종 발표를 진행하면서 어려운 점이 많았습니다.,0
"각 실습은 평균 4주씩 진행되었으며, 병동과 외래, 특수부서를 순환하며 다양한 환자 사례를 경험하였습니다.",1
"특히 친환경·스마트 건설 기술을 적극적으로 도입하며 미래 건설 산업을 선도하고자 하는 비전에 깊이 공감하였고, 이러한 환경 속에서 저의 역량을 발전시키고 싶다는 목표로 지원하게 되었습니다.",1
"또한 현대자동차는 아이오닉, 넥쏘 등 친환경 차량을 통해 지속 가능한 미래를 실현하려는 방향성을 분명히 보여주고 있습니다.",1
보는 것만 계속 보다 보니 그 안의 틀에 갇힌 것 같다는 생각을 했습니다.,0
"먼저 분석 주제를 선정한 후 관련 논문과 사례를 조사하며 방향성을 설정하였고, Python과 엑셀을 활용해 데이터 정제 및 시각화 과정을 독학으로 학습하였습니다.",1
대학 재학 중 가장 열정적으로 참여했던 활동은 간호학과 학생회 학술부 활동입니다.,1
"동아리 신입회원 모집에 성공과 실패를 겪는 이유를 궁리해 본 이후, 이러한 생각을 갖게 되었습니다.",0
"자신이 책임지고 진행하여 일을 할 때는 카리스마를 발휘하여 구성원을 이끌기도 하고, 학생회를 주제로 이야기를 나눌 때는 그만의 굳은 모토를 가지고 있었습니다.",0
장기적으로는 후배 간호사를 지도할 수 있는 신뢰받는 선배 간호사가 되어 조직 발전에 기여하는 것이 저의 목표입니다.,1
자동차에 대한 관심으로 시작한 하이브리드 자동차 프로젝트 경험을 통해 급격히 성장하는 친환경차 부품분야에서 LG이노텍과 함께하고 싶습니다.,0
"이러한 최고의 종합건설회사인 아이에스동서기 보다 큰 발전을 이룰 수 있도록 이바지하면서, 아이에스동서의 길에 함께 하고 싶습니다.",0
"이 경험을 통해 저는 조직의 발전을 위해 개인의 노력이 모일 때 큰 성과로 이어진다는 것을 깨달았으며, 앞으로도 소속된 조직에 책임감과 주인의식을 가지고 기여하는 인재로 성장하고자 합니다.",1
청취한 의견 등으로 특별채무감면 성과를 분석해 서민들이 원하는 지원프로그램을 도입하고 서울보증보험의 비전인 ‘고객과 함께 성장하는 Best 신용파트너’에 맞춰 국가와 국민 기업 등 고객의 성공적인 경제활동을 지원하는데 저의 노력을 보태겠습니다.,0
"하지만 양심의 가책도 느꼈고, 단돈 몇 푼 때문에 이렇게 정직하지 않은 사람이 될 것인가 하고 부끄러워지기도 했습니다.",0
이러한 경험들은 저를 더욱 유연하고 성장 지향적인 사람으로 만들어 주었습니다.,1
"경험해보지 못한 것에 대한 두려움이 많았지만 철저하게 준비를 하고, 팀워크를 발휘하여 협동한다면 원하는 결과, 좋은 결과를 얻을 수 있다는 것을 깨달았습니다.",0
"장기적으로는 축적된 품질 경험을 바탕으로 핵심 부품의 신뢰성을 선제적으로 검증할 수 있는 엔지니어로 성장하여, HD현대 제품이 세계 시장에서 신뢰받는 기반을 만드는 데 기여하는 것이 제 꿈입니다.",0
"전공과 역할이 달라 의견 충돌이 잦았지만, 저는 회의 때마다 각자의 관점을 정리해 공통 목표와 연결하는 역할을 맡았습니다.",1
또한 동료들과 적극적으로 의견을 공유하며 보다 효율적인 방향을 선택하고자 노력하고 있습니다.,1
든든한 업무파트너인 비서로 더 크게 성장하고자 아이에스동서에 지원하게 되었습니다.,0
"또한 금호아시아나그룹은 인재 육성과 장기적인 성장 기반 마련에 지속적으로 투자하며, 구성원의 역량 강화를 중요하게 여기는 기업 문화로 잘 알려져 있습니다.",1
"코오롱글로벌 인턴 당시, 후반부에 영상팀으로 차출되었습니다.",0
저는 글을 쓰는 것과 여행하는 것을 좋아합니다.,0
"앞으로도 초심을 잃지 않고 전문성과 인성을 갖춘 간호사로 성장하며, 환자에게 신뢰받는 의료인이 되고자 합니다.",1
일을 무턱대고 진행하는 것이 아닌 일의 우선순위를 고려하여 좋은 효율과 성과를 낼 수 있는 방법을 찾아 추진력 있게 진행합니다.,0
"등산화, 아이젠 등 필요한 품목을 미리 준비하여 사용해 보았고 등산, 하산 코스를 지도를 보면서 미리 파악하였습니다.",0
그러한 서울의 조형적 특징을 디자인에 적용하여 브랜드 COMTSEOUL을 개발하였습니다.,0
"이후 저는 문제를 피하기보다 감당 가능한 역할부터 맡아 해결해 나가는 태도를 갖추게 되었고, 이는 제 성장의 중요한 기반이 되었습니다.",1
"[타인에게는 겸손하게 자기 자신에게 부끄럽지 않게]

저의 생활신조입니다.",0
"그 때마다 소통의 리더가 되려는 노력을 했고, 소통은 말할 때보다 들을 때 더 잘 이뤄진다는 것을 배웠습니다.",0
"실습을 통해 환자의 작은 변화에도 주의를 기울이고, 공감과 소통이 치료 과정에 큰 영향을 미친다는 점을 직접 경험하였습니다.",1
그동안의 기획과정을 참고하겠습니다.,0
비서로서 제가 모시는 분보다 더 일찍 출근해 그 날의 업무를 정리해 보고한 후， 바쁜 일정을 소화하는 회장님과 동행하며 일해야 하기 때문입니다.,0
"단청과 관련된 영상을 통해 단청에 대한 기본 지식은 갖추고 시작하였지만, 프로그램에 대한 설명이 없어 무엇을 해야 하는지 파악이 안되었습니다.",0
일례로 지난 50년간의 한문 자료를 정리하는 업무를 맡았습니다.,0
혼자서 책과 인터넷에만 의존하여 수행하다보니 어려운 점이 많았지만 스스로 최대한 생각해내고 많은 걸림돌을 해결해가다보니 어느 정도의 결과물을 만들 수 있었습니다.,0
"이런 근성과 열정, 재능을 두산 인프라코어의 이름을 걸고 전 세계에 무한히 펼치는 인재가 되고 싶습니다.",0
"대학 졸업 직후 목표로 삼았던 분야에 지원했지만, 여러 차례 서류와 면접에서 탈락하며 스스로에 대한 의문과 좌절을 크게 느꼈습니다.",1
"대학 시절 진로 탐색 과정에서 다양한 정보와 기회가 있음에도 불구하고, 이를 체계적으로 접하지 못해 시행착오를 겪은 경험이 있었습니다.",1
"사무보조 및 팀 내 재정관리, 업무 스케줄 등을 관리하였습니다.",0
"둘째, 결단력은 책임을 지는 리더십의 핵심이라고 생각합니다.",1
업무속도가 향상된 만큼 업무시간이 줄어들어 나머지 시간을 자기 학습 등을 하며 효율적으로 보낼 수 있게 되었고， 근무분위기 또한 좋아졌습니다.,0
